STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
39,390001,1,1,0,0,0,2,2,51,0,1,1,2016,6,6,7,0,1,7,2,4,CR-19,,0,41.55473333,-84.229522220000,0,32,0,0,1,1,0,4,2,10,0,10,0,0000000,6,3,6,12,6,53,0,0,0,1,0
39,390002,1,1,0,0,0,1,1,49,1800,3,1,2016,1,2,35,1,2,1,1,1,I-70,,52,39.97709722,-83.148955560000,0,43,0,0,1,1,0,4,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
39,390003,2,2,0,0,0,4,4,141,2700,4,1,2016,2,20,22,0,1,7,4,6,MAIN ST,WALNUT ST,0,39.40060000,-83.181019440000,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,20,23,20,35,88,88,0,0,0,1,1
39,390004,1,1,0,0,0,1,1,129,0,4,1,2016,2,6,0,1,2,3,1,2,US-23,,224,39.80040556,-82.997344440000,0,59,0,0,1,1,0,4,2,10,0,10,0,0000000,6,4,6,8,88,88,0,0,0,1,0
39,390005,2,2,0,0,0,3,3,97,0,9,1,2016,7,12,55,1,1,1,1,1,I-70,,123,39.96304444,-83.308811110000,0,26,0,0,1,1,0,3,1,10,0,10,0,0000000,12,57,13,14,13,49,0,0,0,1,0
39,390006,1,1,0,0,0,2,2,113,2090,12,1,2016,3,13,0,0,2,3,4,6,HARSHMAN RD,,0,39.79170000,-84.126700000000,0,42,0,0,1,1,4,4,1,10,0,10,0,0000000,13,3,13,10,13,45,0,0,0,1,0
39,390007,2,2,0,0,0,5,5,41,0,12,1,2016,3,14,51,0,1,4,1,3,SR-61,SR-656,47,40.31073056,-82.846363890000,0,12,6,0,2,2,0,1,1,10,0,10,0,0000000,14,48,15,5,15,44,0,0,0,1,0
39,390008,2,2,0,0,0,3,3,165,0,12,1,2016,3,13,24,1,2,1,1,1,I-75,,7,39.44738333,-84.331566670000,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,13,19,13,28,13,54,0,0,0,1,0
39,390009,7,4,3,0,0,5,5,41,0,14,1,2016,5,16,52,0,1,4,1,2,US-36,CR-605,260,40.26036944,-82.787605560000,0,12,6,0,2,2,0,1,1,10,0,10,0,0000000,16,50,16,55,88,88,0,0,0,1,0
39,390010,2,2,0,0,0,3,3,11,0,14,1,2016,5,17,0,1,1,3,1,2,US-33,,255,40.55703333,-83.992713890000,0,12,2,0,1,1,0,4,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
