STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
37,370001,2,2,0,0,0,3,3,9,0,20,1,2016,4,14,10,1,1,3,1,2,US-221,,0,36.37442500,-81.492783330000,0,12,2,0,1,1,0,1,1,4,0,4,0,0000000,14,9,14,18,14,54,0,0,0,1,0
37,370002,1,1,0,0,0,2,2,11,0,21,1,2016,5,14,42,0,1,3,98,3,SR-1370,,0,99.99990000,999.999900000000,0,35,0,0,1,1,0,4,1,10,0,10,0,0000000,14,21,14,50,15,50,0,0,0,1,0
37,370003,2,2,0,0,0,3,3,11,0,20,1,2016,4,14,18,1,1,3,1,2,US-221,,0,36.01935556,-81.929950000000,0,12,6,0,1,1,0,1,1,4,0,4,0,0000000,14,14,14,22,14,40,0,0,0,1,0
37,370004,2,2,0,0,0,2,2,13,0,15,1,2016,6,6,37,0,1,3,98,3,SR-1507,SR-1520,0,35.56618611,-76.983525000000,0,12,6,0,2,2,0,1,2,1,0,1,0,0000000,6,32,6,43,88,88,0,0,0,1,0
37,370005,1,1,0,1,1,1,1,15,5090,4,1,2016,2,18,55,0,2,7,98,6,COOPER HILL RD,,0,35.97784722,-76.906705560000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
37,370006,1,1,0,0,0,2,2,17,0,25,1,2016,2,16,28,0,1,3,98,3,SR-131,,0,34.53208889,-78.795547220000,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,16,20,16,29,17,7,0,0,0,1,0
37,370007,1,1,0,0,0,3,3,25,0,3,1,2016,1,19,15,0,1,3,98,3,SR-2446,,0,35.40567500,-80.432783330000,0,43,0,0,1,1,0,4,2,1,0,1,0,0000000,19,13,19,24,19,48,0,0,0,1,0
37,370008,1,1,0,0,0,1,1,25,0,13,1,2016,4,22,14,0,1,3,98,3,SR-1449,,0,35.42182500,-80.743261110000,0,32,0,0,1,1,0,4,2,1,0,1,0,0000000,22,10,22,18,88,88,0,0,0,1,0
37,370009,2,2,0,0,0,4,4,25,0,31,1,2016,1,17,48,0,1,3,98,3,SR-1608,,0,99.99990000,999.999900000000,0,12,2,0,1,1,0,1,5,1,0,1,0,0000000,17,55,18,10,19,0,0,0,0,2,1
37,370010,1,1,0,1,1,2,2,35,3300,21,1,2016,5,19,16,0,2,3,98,3,SR-10,,0,35.65669167,-81.207675000000,0,8,0,0,1,1,0,1,2,10,0,10,0,0000000,19,17,19,21,88,88,0,0,0,1,0
37,370011,1,1,0,0,0,1,1,35,0,22,1,2016,6,2,0,0,1,3,98,3,SR-1325,,0,35.79351944,-81.337227780000,0,35,0,0,1,1,0,4,2,8,0,8,0,0000000,10,3,10,16,88,88,0,0,0,1,1
37,370012,1,1,0,0,0,1,1,37,0,12,1,2016,3,1,11,0,1,3,98,3,SR-1003,,0,35.75161389,-79.409075000000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,1,9,1,20,88,88,0,0,0,1,0
37,370013,1,1,0,0,0,1,1,37,0,17,1,2016,1,0,45,0,1,3,98,3,SR-1107,US-64,0,35.72107500,-79.473713890000,0,42,0,0,3,3,0,4,2,1,0,1,0,0000000,0,42,0,53,99,99,0,0,0,1,1
