STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
15,150001,1,1,0,1,1,1,1,9,2900,15,1,2016,6,21,24,0,2,5,1,3,SR-380 (DAIRY ROAD),,99999,20.88262778,-156.454616670000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,21,24,21,32,21,45,0,0,0,1,0
15,150002,2,2,0,0,0,2,2,1,300,19,1,2016,3,19,15,0,1,4,2,4,CR-KONA DRIVE,CR-PARADISE PARKWAY,99999,19.10131944,-155.769236110000,0,12,6,0,2,98,0,1,5,1,0,1,0,0000000,19,15,19,23,88,88,0,0,0,1,0
15,150003,1,1,0,0,0,1,1,9,2900,25,1,2016,2,11,53,0,2,4,2,4,CR-KEA STREET,CR-KAIEMI STREET,99999,20.88481389,-156.482550000000,0,39,0,1,19,1,0,4,1,1,0,1,0,0000000,11,54,12,9,12,20,0,0,0,1,0
15,150004,1,1,0,0,0,2,2,9,9300,19,1,2016,3,3,0,1,1,3,1,3,SR-340 (KAHEKILI HWY),,88,20.96662500,-156.535708330000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
15,150005,1,1,0,1,1,1,1,3,9200,6,1,2016,4,13,50,1,2,3,1,3,SR-93,,0,21.43988611,-158.186197220000,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,13,52,14,1,14,46,0,0,0,1,1
15,150006,1,1,0,1,1,1,1,3,9200,5,1,2016,3,22,49,1,2,3,1,3,SR-93,,0,21.44790000,-158.189294440000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,22,50,22,52,23,45,0,0,0,1,0
15,150007,1,1,0,1,1,1,1,3,2400,26,1,2016,3,17,32,1,2,3,1,3,SR-7402 (N. KING STREET),CR-LILIHA STREET,0,21.31842500,-157.864794440000,0,15,0,0,2,2,0,1,1,1,0,1,0,0000000,17,43,17,49,18,16,0,0,0,1,0
15,150008,1,1,0,0,0,4,4,1,4150,15,2,2016,2,3,59,1,1,3,1,3,SR-11,,90,19.60209167,-155.052908330000,0,34,0,0,1,1,0,4,3,1,0,1,0,0000000,4,0,4,6,4,30,0,0,0,1,0
15,150009,1,1,0,0,0,2,2,9,6260,28,2,2016,1,3,4,1,1,3,1,3,SR-30,SR-310,53,20.81155278,-156.507427780000,0,33,0,0,3,3,0,4,3,1,0,1,0,0000000,3,4,3,13,3,40,0,0,0,1,1
15,150010,1,1,0,1,1,1,1,3,9200,28,2,2016,1,1,10,1,2,3,1,3,SR-93,,0,21.46951389,-158.215783330000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,1,18,1,30,2,21,0,0,0,1,1
15,150012,1,1,0,1,1,1,1,1,3400,7,2,2016,1,1,40,1,2,3,1,3,SR-19,,0,20.02282500,-155.678344440000,0,8,0,0,1,1,0,2,2,10,2,2,0,0000000,1,21,1,26,1,50,0,0,0,1,1
15,150013,2,2,0,0,0,2,2,1,3000,3,3,2016,5,1,2,1,2,3,1,3,SR-11,,810,19.85243056,-155.912836110000,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,1,4,1,16,1,45,0,0,0,2,0
15,150014,1,1,0,0,0,3,3,1,1900,7,3,2016,2,13,18,0,1,4,2,4,CR-KAIWIKI ROAD,,0,19.74426944,-155.105047220000,0,30,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
15,150015,1,1,0,0,0,1,1,3,2400,1,3,2016,3,18,35,1,2,3,1,3,SR-64 SAND ISLAND ACCESS ROAD,,99999,21.32200556,-157.891677780000,0,33,0,0,1,1,0,4,1,1,0,1,0,0000000,18,35,18,38,18,58,0,0,0,1,0
15,150016,1,1,0,1,1,1,1,3,2400,4,3,2016,6,19,9,1,2,3,1,3,SR-7402 (KING STREET),,99999,21.29583333,-157.832786110000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,19,11,19,13,19,29,0,0,0,1,0
15,150017,2,2,0,0,0,2,2,9,8500,30,3,2016,4,5,26,1,2,3,1,3,SR-37,SR-367,56,20.82944444,-156.330238890000,0,12,2,1,2,4,0,1,3,1,0,1,0,0000000,5,26,5,42,88,88,0,0,0,1,0
15,150018,2,2,0,0,0,7,7,1,7700,9,4,2016,7,20,21,0,2,4,2,4,CR-NANAWALE BLVD,,99999,19.49614444,-154.916561110000,0,30,0,0,1,1,0,4,3,99,0,99,0,0000000,20,21,20,34,21,10,14,0,0,1,1
15,150019,1,1,0,1,1,1,1,1,4150,27,3,2016,1,20,30,9,2,4,1,3,SR-130,,99999,19.56969722,-154.999280560000,0,8,0,0,1,1,0,2,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
15,150020,2,2,0,0,0,2,2,1,1900,12,4,2016,3,4,51,1,2,3,1,4,CR-KAWAILANI ST.,CR-KILAUEA AVE,99999,19.68477222,-155.067508330000,0,12,6,0,2,2,0,1,3,2,0,2,0,0000000,4,52,4,59,5,25,0,0,0,1,0
15,150021,1,1,0,1,1,1,1,3,2400,17,3,2016,5,19,34,0,2,4,2,6,CR-HOTEL STREET,,99999,21.31077500,-157.861791670000,0,8,0,0,1,1,0,4,3,1,0,1,0,0000000,19,36,19,39,88,88,0,0,0,1,0
15,150022,1,1,0,0,0,1,1,3,8200,21,3,2016,2,17,5,0,2,4,2,4,CR-WAIHONA STREET,,99999,21.40140278,-157.983330560000,0,18,0,0,1,1,0,1,1,1,0,1,0,0000000,17,4,17,7,17,43,0,0,0,1,0
15,150023,1,1,0,0,0,1,1,7,6200,8,3,2016,3,8,10,1,1,3,1,3,SR-50,,50,21.96183611,-159.441769440000,0,58,0,0,1,1,2,1,1,2,0,2,0,0000000,8,13,8,25,9,23,3,0,0,1,0
15,150024,1,1,0,0,0,1,1,9,600,14,4,2016,5,1,28,1,2,3,1,3,SR-365 (KAUPAKALUA ROAD),,99999,20.87796111,-156.303769440000,0,35,0,0,1,1,0,4,2,2,0,2,0,0000000,1,30,1,35,2,15,0,0,0,1,1
15,150025,1,1,0,0,0,1,1,3,3500,27,3,2016,1,14,4,1,2,3,1,3,SR-63,,99999,21.39479444,-157.810938890000,0,57,0,0,1,1,0,4,1,1,0,1,0,0000000,14,4,14,14,14,40,0,0,0,1,0
15,150026,1,1,0,1,1,1,1,3,2400,8,4,2016,6,19,55,0,2,4,2,4,CR- MAKAPUU AVE,,99999,21.27067500,-157.802908330000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,19,58,20,6,88,88,0,0,0,1,0
15,150027,1,1,0,1,1,2,2,3,9400,16,4,2016,7,21,45,1,2,3,1,3,SR-72,,99999,21.33023889,-157.693091670000,0,8,0,0,1,1,0,1,3,2,10,2,0,0000000,21,50,21,54,22,30,0,0,0,1,0
15,150029,1,1,0,1,1,1,1,3,9200,24,4,2016,1,20,36,1,2,3,1,3,SR-93,,99999,21.37384722,-158.138486110000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,20,36,20,41,88,88,0,0,0,1,1
15,150030,2,2,0,0,0,2,2,3,9600,6,5,2016,6,10,52,1,2,3,1,3,SR-750 (KUNIA ROAD),,99999,21.39435833,-158.037044440000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,10,52,10,56,11,31,0,0,0,1,0
15,150031,2,2,0,0,0,2,2,3,8900,17,4,2016,1,12,20,1,1,3,1,3,SR-803 (KAUKONAHUA ROAD),,99999,21.52936111,-158.081366670000,0,12,2,0,1,1,0,1,1,2,10,2,0,0000000,12,22,12,39,13,24,0,0,0,1,0
15,150032,1,1,0,0,0,1,1,1,3002,17,4,2016,1,9,43,1,1,3,1,3,SR-19,,227,19.79948056,-155.852638890000,0,17,0,0,1,1,0,4,1,1,0,1,0,0000000,9,42,9,58,10,25,0,0,0,1,0
15,150033,1,1,0,0,0,1,1,1,3002,25,4,2016,2,6,37,1,2,3,1,3,SR-19,,980,19.67091944,-156.014950000000,0,30,0,0,1,1,0,4,3,1,0,1,0,0000000,6,38,6,40,7,0,0,0,0,1,0
15,150034,2,2,0,0,0,3,3,3,2400,18,5,2016,4,8,38,0,2,4,2,4,CR-HAIKU ROAD,CR-HEEIA STREET,99999,21.41824722,-157.810375000000,0,12,6,0,2,3,0,1,1,10,0,10,0,0000000,8,38,8,44,9,34,0,0,0,1,0
15,150035,1,1,0,1,1,1,1,3,2400,20,5,2016,6,10,10,0,2,4,1,4,CR-SHERIDAN STREET,CR-RYCROFT STREET,99999,21.29659722,-157.842150000000,0,8,0,0,2,2,0,1,1,1,0,1,0,0000000,10,10,10,21,10,46,0,0,0,1,0
15,150036,1,1,0,0,0,1,1,9,5350,21,5,2016,7,18,2,0,2,4,2,4,CR-LOWER KULA ROAD,,99999,20.79280556,-156.325113890000,0,30,0,0,1,1,0,4,1,1,0,1,0,0000000,18,3,18,11,18,46,0,0,0,1,1
15,150038,1,1,0,1,1,2,2,3,2400,21,5,2016,7,12,57,0,2,4,2,4,CR-KEEAUMOKU STREET,CR-S. KING STREET (SR-7410),99999,21.29846944,-157.840283330000,0,8,0,0,3,2,0,1,1,1,0,1,0,0000000,12,57,13,0,13,32,0,0,0,1,0
15,150039,1,1,0,1,1,1,1,3,9200,26,5,2016,5,6,55,1,2,3,1,3,SR-93,CR-ARMY STREET,99999,21.44689167,-158.188733330000,0,8,0,0,2,3,0,1,1,1,0,1,0,0000000,7,0,7,6,7,58,0,0,0,1,0
15,150040,2,2,0,0,0,3,3,7,4700,27,2,2016,7,15,16,1,2,3,1,3,SR-50,KIKIAOLA BOAT HARBOR ENTRANCE,245,21.96123056,-159.689813890000,0,12,6,0,3,3,0,1,1,1,0,1,0,0000000,15,17,15,21,16,12,0,0,0,1,0
15,150041,2,2,0,0,0,3,3,9,7800,7,6,2016,3,17,27,1,2,3,1,3,SR-390 (BALDWIN AVE),,99999,20.90521944,-156.372919440000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,17,41,17,53,18,15,0,0,0,1,1
15,150042,2,2,0,0,0,3,3,1,6700,17,6,2016,6,17,0,1,1,3,1,3,SR-11,,210,19.46536667,-155.166438890000,0,12,8,0,1,1,0,1,1,1,0,1,0,0000000,17,1,17,13,17,47,0,0,0,1,1
15,150043,1,1,0,1,1,1,1,3,2400,18,6,2016,7,5,4,0,2,4,2,4,CR-VINEYARD STREET,CR-PUNCHBOWL BLVD,99999,21.31000278,-157.854258330000,0,8,0,0,3,2,0,1,3,10,0,10,0,0000000,5,4,5,9,5,21,0,0,0,1,0
15,150044,1,1,0,1,1,1,1,7,6200,9,4,2016,7,22,30,1,2,3,1,3,SR-51,,30,21.99253889,-159.343944440000,0,8,0,0,1,1,0,1,2,10,0,10,0,0000000,22,33,22,40,22,54,0,0,0,1,0
