STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
2,20001,2,2,0,0,0,4,4,170,2790,1,1,2016,6,5,59,1,2,3,1,6,KNIK-GOOSE BAY RD,,67,61.53305000,-149.599683330000,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,6,3,6,14,6,29,0,0,0,1,1
2,20002,2,2,0,0,0,3,3,290,1760,11,1,2016,2,18,7,1,1,1,1,3,SR-3 PARKS HWY,,2787,64.65815000,-148.962252780000,0,12,6,0,8,1,0,1,2,1,0,1,0,0000000,18,5,18,30,19,58,0,0,0,1,0
2,20003,2,2,0,1,1,5,5,20,130,17,1,2016,1,17,18,1,2,1,1,3,SR-1 INGRA ST,15TH AVE,4,61.20771111,-149.866919440000,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,17,18,17,23,17,34,0,0,0,1,1
2,20004,1,1,0,0,0,3,3,20,130,17,1,2016,1,16,11,0,2,7,4,6,EAST 22ND AVE,ILLIAN CT,99999,61.20114167,-149.764319440000,0,5,0,0,2,10,0,1,5,1,0,1,0,0000000,16,11,16,15,16,29,0,0,0,1,0
2,20005,2,2,0,0,0,2,2,122,2407,25,1,2016,2,5,35,1,1,1,1,3,SR-1 STERLING HWY,,533,60.50448889,-150.952411110000,0,12,8,0,1,1,0,1,2,1,0,1,0,0000000,5,38,5,46,6,8,0,0,0,1,0
2,20006,1,1,0,1,1,1,1,20,130,26,1,2016,3,22,25,0,6,96,96,8,BEGICH MIDDLE SCHOOL ACCESS,,0,61.20760833,-149.741766670000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,22,25,22,28,22,40,0,0,0,1,0
2,20007,1,1,0,0,0,1,1,20,130,5,2,2016,6,3,34,1,2,3,1,6,C ST,DIMOND BLVD,63,61.14459444,-149.887019440000,0,46,0,0,3,2,0,4,3,10,0,10,0,0000000,3,34,3,39,88,88,0,0,0,1,1
2,20008,1,1,0,1,1,1,1,170,2790,8,2,2016,2,15,5,0,1,4,1,6,PITTMAN RD,,2,61.58559722,-149.632105560000,0,8,0,0,1,1,0,2,1,1,0,1,0,0000000,15,3,15,5,88,88,0,0,0,1,0
2,20009,1,1,0,1,1,1,1,20,130,12,2,2016,6,18,30,1,2,1,1,6,5TH AVE,CONCRETE ST,7,61.21723889,-149.849527780000,0,8,0,0,2,2,0,1,3,10,0,10,0,0000000,18,30,18,34,18,50,0,0,0,1,0
2,20010,2,2,0,0,0,2,2,170,2790,29,2,2016,2,9,11,0,2,4,1,6,BOGARD RD,,47,61.59766944,-149.364805560000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,9,15,9,20,9,40,0,0,0,1,1
2,20011,2,2,0,0,0,2,2,20,611,1,4,2016,6,13,9,0,2,4,1,6,OLD GLENN HWY @ EAGLE RIVER,NORTH JUANITA LP,14,61.33695278,-149.563272220000,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,13,10,13,14,88,88,20,0,0,1,0
2,20012,5,5,0,0,0,5,5,20,130,20,4,2016,4,8,35,1,2,3,1,6,BRAGAW ST,DEBARR RD,7,61.21067222,-149.808286110000,0,12,6,0,3,2,0,1,1,10,0,10,0,0000000,8,35,8,38,88,88,0,0,0,1,1
2,20013,1,1,0,0,0,1,1,170,2790,22,4,2016,6,7,32,0,1,5,1,6,WEST POINT MACKENZIE RD,,34,61.42721389,-149.903416670000,0,1,0,0,1,1,0,4,1,1,0,1,0,0000000,7,37,7,41,88,88,0,0,0,1,0
2,20014,3,3,0,0,0,10,10,20,850,22,4,2016,6,19,8,1,1,1,1,3,SR-1 SEWARD HWY,,981,60.95165000,-149.405294440000,0,12,6,0,1,1,1,1,1,10,0,10,0,0000000,19,11,19,22,20,21,0,0,0,2,0
2,20015,1,1,0,0,0,1,1,185,2105,26,3,2016,7,99,99,0,1,7,2,6,KANUQ ST,ITTIRYAAQ AVE,0,68.34495556,-166.777369440000,0,48,0,0,3,10,0,4,1,1,0,1,0,0000000,88,88,88,88,88,88,99,99,99,1,1
2,20016,2,2,0,0,0,3,3,90,770,6,4,2016,4,14,23,0,2,6,4,6,EAST COWLES ST,21ST AVE,4,64.82836944,-147.736302780000,0,12,6,0,2,2,0,1,1,10,0,10,0,0000000,14,25,14,28,15,11,0,0,0,1,0
2,20017,1,1,0,0,0,1,1,90,770,23,4,2016,7,1,31,0,1,7,4,5,GRANGE HALL RD,,99999,64.86180000,-146.950597220000,0,1,0,0,1,1,0,1,2,10,0,10,0,0000000,1,30,1,59,88,88,3,0,0,1,1
2,20018,2,2,0,0,0,2,2,68,311,28,4,2016,5,4,32,1,1,1,1,3,SR-3 PARKS HWY,,1583,63.23574444,-149.263980560000,0,12,8,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
2,20019,1,1,0,1,1,1,1,110,1130,13,5,2016,6,13,7,0,2,5,2,6,W WILLOUGHBY AVE,,19,58.30061944,-134.418783330000,0,8,0,0,8,1,0,1,1,1,0,1,0,0000000,13,7,13,12,13,22,0,0,0,1,0
2,20020,1,1,0,0,0,1,1,90,770,23,5,2016,2,21,49,0,1,5,1,6,GOLDSTREAM RD,,104,64.91225556,-147.938627780000,0,1,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
2,20021,1,1,0,0,0,1,1,201,1313,24,5,2016,3,99,99,0,1,5,1,5,KLAWOCK-HOLLIS HWY,,92,55.54233056,-133.012230560000,0,42,0,0,1,1,0,4,9,99,0,99,0,0000000,88,88,88,88,88,88,99,99,99,1,1
2,20022,1,1,0,0,0,1,1,170,2000,30,5,2016,2,5,23,0,2,7,2,6,NORTH STRINGFIELD RD,,5,61.60416389,-149.246725000000,0,34,0,0,1,1,0,4,4,2,0,2,0,0000000,5,24,5,32,88,88,0,0,0,1,1
2,20023,1,1,0,1,1,1,1,20,130,31,5,2016,3,22,26,1,1,1,1,3,SR-1 SEWARD HWY,,1139,61.04693889,-149.791811110000,0,8,0,0,1,1,0,1,1,10,0,10,0,0000000,22,26,22,34,22,53,0,0,0,1,0
2,20024,1,1,0,0,0,1,1,122,812,5,6,2016,1,14,4,0,1,7,2,5,BASARGIN RD,,39,59.82296389,-151.142416670000,0,99,99,0,1,1,0,4,1,2,10,2,0,0000000,99,99,99,99,99,99,3,0,0,1,0
2,20025,1,1,0,0,0,2,2,290,2520,10,6,2016,6,99,99,0,1,6,4,5,DUMP RD,,99999,65.17962500,-152.158586110000,0,1,0,0,1,1,0,4,9,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
2,20026,1,1,0,0,0,10,10,16,210,14,6,2016,3,18,0,0,1,5,4,5,ATXAX WAY,,17,52.22266389,-174.204180560000,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,17,40,17,50,99,99,0,0,0,3,1
2,20027,1,1,0,0,0,2,2,232,1000,24,6,2016,6,5,23,0,1,7,64,9,LONG ISLAND RD USFS RD#8570,,99999,58.08810833,-135.461013890000,0,1,0,0,1,1,0,5,2,1,0,1,0,0000000,5,24,5,30,6,15,22,0,0,1,1
2,20028,1,1,0,0,0,1,1,20,130,25,6,2016,7,19,54,1,2,3,1,6,MINNESOTA DR,SPENARD RD,55,61.18406667,-149.913283330000,0,1,0,0,3,2,0,4,1,10,0,10,0,0000000,19,54,19,57,88,88,0,0,0,1,0
2,20029,1,1,0,0,0,2,2,90,770,28,6,2016,3,5,2,0,1,4,1,3,SR-6 STEESE HWY,,400,65.21301944,-147.196361110000,0,52,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
2,20030,1,1,0,0,0,6,6,130,1250,29,6,2016,4,22,35,0,2,4,1,3,SR-7 SOUTH TONGASS HWY,,73,55.29415556,-131.549216670000,0,1,0,0,1,1,0,4,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
2,20031,1,1,0,1,1,1,1,122,2455,30,6,2016,5,16,10,1,1,1,1,3,SR-1 STERLING HWY,,547,60.50091667,-150.995016670000,0,9,0,0,1,1,0,1,1,1,0,1,0,0000000,16,12,16,17,88,88,16,0,0,1,0
2,20032,1,1,0,0,0,1,1,170,292,3,7,2016,1,17,45,0,1,7,4,5,PAPOOSE TWINS RD,,99999,61.53717778,-150.107908330000,0,17,0,0,1,1,0,5,1,2,7,2,0,0000000,17,45,99,97,99,97,6,0,0,1,1
2,20033,1,1,0,0,0,4,4,280,2040,4,7,2016,2,7,27,1,1,4,1,3,SR-7 SOUTH NORDIC DR,,15,56.80769722,-132.964791670000,0,33,0,0,1,1,0,4,1,1,0,1,0,0000000,7,28,7,38,7,52,0,0,0,2,1
2,20034,2,2,0,0,0,2,2,20,130,3,5,2016,3,15,9,1,2,3,1,6,TUDOR RD,,50,61.18079444,-149.767605560000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,15,9,15,13,15,33,0,0,0,1,0
2,20035,1,1,0,0,0,1,1,170,2790,31,3,2016,5,16,2,0,1,5,1,6,WASILLA FISHHOOK RD,,101,61.68183056,-149.251552780000,0,34,0,0,1,1,0,4,1,10,0,10,0,0000000,16,0,16,14,16,56,0,0,0,1,0
2,20036,1,1,0,0,0,1,1,170,2790,6,7,2016,4,15,13,0,1,5,1,6,KNIK-GOOSE BAY RD,,122,61.47873056,-149.711519440000,0,42,0,0,1,1,0,5,1,10,0,10,0,0000000,15,10,15,25,88,88,0,0,0,1,0
2,20037,1,1,0,0,0,1,1,170,0,11,7,2016,2,8,40,1,1,1,1,3,SR-3 GLENN HWY,,1265,61.98968333,-147.024258330000,0,34,0,0,1,1,0,4,1,10,2,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
2,20038,1,1,0,0,0,5,5,20,130,13,7,2016,4,1,5,1,2,3,2,6,DEBARR RD,,2,61.20945000,-149.831675000000,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,1,4,1,9,1,26,0,0,0,1,1
2,20039,1,1,0,0,0,1,1,240,565,16,7,2016,7,1,50,1,1,1,1,3,SR-2 ALASKA HWY,,1906,63.98355000,-145.543744440000,0,34,0,0,1,1,0,4,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
2,20040,2,2,0,0,0,3,3,240,0,18,7,2016,2,15,50,1,1,4,1,3,SR-4 RICHARDSON HWY,,2122,63.30966389,-145.686911110000,0,12,6,0,1,1,0,1,1,10,0,10,0,0000000,15,57,16,46,88,88,2,0,0,2,0
2,20041,1,1,0,0,0,1,1,170,1030,29,7,2016,6,7,58,1,1,1,1,3,SR-3 PARKS HWY,,194,61.60387500,-149.760850000000,0,1,0,0,1,1,0,1,1,10,2,2,0,0000000,7,57,8,3,9,13,2,0,0,1,0
2,20042,2,2,0,0,0,3,3,122,1240,30,7,2016,7,15,4,0,1,4,1,6,KALIFORNSKY BEACH RD,DIAMOND M RANCH RD,165,60.51561667,-151.194280560000,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,15,7,15,15,15,32,0,0,0,2,1
2,20043,1,1,0,0,0,1,1,261,2750,1,8,2016,2,99,99,1,1,3,1,3,SR-4 RICHARDSON HWY,,549,61.31011667,-145.282452780000,0,34,0,0,1,1,0,4,9,99,0,99,0,0000000,88,88,88,88,88,88,0,0,0,1,1
2,20044,2,2,0,0,0,3,3,20,130,5,8,2016,6,3,5,1,2,1,1,3,SR-1 5TH AVE,,7,61.21745000,-149.849725000000,0,33,0,0,1,1,0,3,2,2,0,2,0,0000000,3,5,3,9,3,26,0,0,0,1,1
2,20045,1,1,0,1,1,1,1,20,130,6,8,2016,7,3,39,1,2,1,1,3,SR-1 GLENN HWY (SB),,319,61.22469167,-149.755741670000,0,8,0,0,1,1,0,1,3,2,0,2,0,0000000,3,40,3,50,88,88,0,0,0,1,0
2,20046,1,1,0,0,0,2,2,261,2385,9,8,2016,3,19,10,0,1,6,1,5,NABESNA RD,,48,62.66834444,-143.867897220000,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,1,37,0,0,0,1,1
2,20047,1,1,0,0,0,2,2,261,500,9,8,2016,3,23,25,0,1,5,1,3,SR-10 FIRST ST,,1,60.55102500,-145.758319440000,0,30,0,0,1,1,0,4,3,2,0,2,0,0000000,23,26,23,33,23,47,0,0,0,1,1
2,20048,1,1,0,0,0,2,2,122,1240,10,8,2016,4,0,35,1,1,3,1,6,KENAI SPUR HWY,,58,60.56156111,-151.114691670000,0,35,0,0,1,1,0,4,2,10,0,10,0,0000000,0,38,0,45,1,18,0,0,0,1,0
2,20049,1,1,0,0,0,2,2,290,892,11,8,2016,5,18,10,0,1,7,3,5,G ST,,99999,62.91167778,-160.069108330000,0,5,0,0,1,1,0,1,1,10,8,8,0,0000000,99,99,99,99,99,99,6,22,0,1,0
2,20050,2,2,0,0,0,4,4,170,2475,22,8,2016,2,16,8,1,1,1,1,3,SR-1 GLENN HWY,,864,61.79447500,-147.996086110000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,16,8,16,22,18,25,0,0,0,1,0
2,20051,1,1,0,1,1,1,1,20,130,5,9,2016,2,5,38,1,2,1,1,3,SR-1 SEWARD HWY,NORTHERN LIGHTS BLVD,1248,61.19529167,-149.868238890000,0,8,0,0,2,2,0,1,3,2,0,2,0,0000000,5,39,5,45,88,88,0,0,0,1,0
2,20052,1,1,0,0,0,1,1,122,812,10,9,2016,7,0,19,0,1,5,1,6,EAST END RD,,136,59.74482500,-151.253638890000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,0,19,0,28,88,88,0,0,0,1,1
2,20053,1,1,0,0,0,1,1,122,1620,11,9,2016,1,4,59,1,1,3,1,3,SR-9 SEWARD HWY,,233,60.40803333,-149.370411110000,0,1,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
2,20054,1,1,0,0,0,3,3,20,130,25,9,2016,1,0,20,1,2,1,1,3,SR-1 GLENN HWY,,332,61.22453333,-149.791275000000,0,24,0,0,1,1,0,3,3,2,0,2,0,0000000,0,20,0,25,1,5,0,0,0,1,0
2,20055,2,2,0,0,0,6,6,170,2000,25,9,2016,1,14,31,1,2,3,1,6,PALMER-WASILLA HWY,,36,61.59941389,-149.230713890000,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,14,31,14,48,15,17,0,0,0,1,0
2,20056,1,1,0,1,1,1,1,50,30,30,9,2016,6,23,53,0,1,7,4,6,MAIN ST,,7,60.89936944,-161.414183330000,0,8,0,0,1,1,0,2,3,1,0,1,0,0000000,99,99,99,99,99,99,22,0,0,1,1
2,20057,1,1,0,0,0,1,1,240,2630,9,10,2016,1,9,50,1,1,1,1,3,SR-2 ALASKA HWY,,711,63.23865833,-142.374966670000,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,9,48,10,10,88,88,0,0,0,1,1
2,20058,1,1,0,0,0,1,1,170,2790,15,10,2016,7,0,15,0,1,7,4,6,LEWIS LOOP,,99999,61.43200833,-149.808852780000,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,0,16,0,36,88,88,22,0,0,1,1
2,20059,1,1,0,0,0,1,1,90,810,22,10,2016,7,14,51,0,1,5,1,5,OLD STEESE HWY,,73,64.94846389,-147.646094440000,0,34,0,0,1,1,0,4,1,4,98,4,0,0000000,14,50,14,58,88,88,0,0,0,1,1
2,20060,1,1,0,0,0,1,1,122,1230,22,10,2016,7,23,40,0,1,5,1,5,KALIFORNSKY BEACH RD,,6,60.33139444,-151.264747220000,0,35,0,0,1,1,0,4,2,1,0,1,0,0000000,23,47,0,2,88,88,0,0,0,1,1
2,20061,2,2,0,0,0,3,3,170,2000,27,10,2016,5,23,5,1,1,1,1,3,SR-1 GLENN HWY,,446,61.65739167,-149.097486110000,0,12,8,0,1,1,0,1,2,1,0,1,0,0000000,23,6,23,18,23,51,0,0,0,1,0
2,20062,2,2,0,0,0,3,3,90,770,29,10,2016,7,12,54,0,1,4,1,5,CHENA HOT SPRINGS RD,,50,64.89233611,-147.462802780000,0,12,2,0,1,1,0,1,1,4,0,4,0,0000000,12,58,13,9,13,44,0,0,0,1,0
2,20063,1,1,0,0,0,3,3,122,1230,2,11,2016,4,21,5,0,1,5,1,5,KALIFORNSKY BEACH RD,,10,60.33356111,-151.271602780000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,21,6,21,20,21,52,0,0,0,1,0
2,20064,2,1,1,0,1,2,3,90,770,10,11,2016,5,20,39,1,2,1,1,3,SR-2 RICHARDSON HWY,,3608,64.81665833,-147.652061110000,0,14,0,0,1,1,0,2,3,10,0,10,0,0000000,20,39,20,40,20,58,19,0,0,1,0
2,20065,1,1,0,1,1,1,1,20,130,13,11,2016,1,17,44,0,2,4,1,6,JEWEL LAKE RD,88TH AVE,5,61.14103056,-149.951761110000,0,8,0,0,2,2,0,1,3,10,0,10,0,0000000,17,45,17,47,18,3,0,0,0,1,0
2,20066,4,4,0,0,0,9,9,20,130,15,11,2016,3,12,1,1,2,1,1,3,SR-1 GLENN HWY,,26,61.22447500,-149.750633330000,0,12,6,0,1,1,0,1,1,10,0,10,0,0000000,12,1,12,10,12,34,0,0,0,1,0
2,20067,1,1,0,0,0,1,1,100,920,15,11,2016,3,12,14,0,1,6,1,5,BEACH RD,,9,59.22539444,-135.427855560000,0,32,0,0,1,1,0,4,1,1,0,1,0,0000000,12,17,12,22,12,59,99,99,99,1,0
2,20068,3,3,0,0,0,5,5,20,130,11,10,2016,3,16,53,0,2,4,2,6,DOWLING RD,,0,61.16704444,-149.814233330000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,16,53,16,59,17,15,0,0,0,1,0
2,20069,2,2,0,0,0,2,2,170,2475,16,11,2016,4,18,28,1,1,1,1,3,SR-1 GLENN HWY,,555,61.71179722,-148.847244440000,0,12,2,0,1,1,0,1,2,10,0,10,0,0000000,18,30,18,44,19,31,0,0,0,1,1
2,20070,2,2,0,0,0,3,3,170,2000,20,11,2016,1,2,28,1,2,1,1,3,SR-1 GLENN HWY,,360,61.55088333,-149.190386110000,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,2,31,2,40,3,30,0,0,0,1,2
2,20071,1,1,0,0,0,1,1,170,2790,20,11,2016,1,99,99,0,2,5,2,5,LUCILLE ST,,29,61.62065000,-149.438186110000,0,1,0,0,1,1,0,4,6,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
2,20072,1,1,0,0,0,1,1,170,2000,24,11,2016,5,5,3,0,2,7,2,6,STRINGFIELD RD,,4,61.60356389,-149.246722220000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,5,2,5,9,88,88,0,0,0,1,1
2,20073,2,2,0,0,0,2,2,122,2407,8,12,2016,5,11,54,1,1,1,1,3,SR-1 STERLING HWY,,559,60.49688889,-151.028002780000,0,12,6,0,1,1,0,1,1,1,0,1,0,0000000,11,57,12,5,12,26,0,0,0,1,0
2,20074,1,1,0,1,1,1,1,20,130,13,12,2016,3,23,54,1,2,1,1,7,SR-1 BRAYTON DR,,6,61.15364444,-149.854830560000,0,8,0,0,1,1,0,1,2,10,0,10,0,0000000,23,54,23,58,88,88,0,0,0,1,0
2,20075,1,1,0,0,0,2,2,90,770,16,12,2016,6,19,40,1,2,3,1,6,JOHANSEN EXPY,,21,64.85236944,-147.739997220000,0,1,0,0,1,1,0,3,2,1,0,1,0,0000000,19,43,19,51,20,11,0,0,0,1,0
2,20076,1,1,0,1,1,2,2,261,870,23,12,2016,6,2,8,1,1,1,1,3,SR-1 GLENN HWY,,1685,62.10649167,-145.670458330000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,2,99,99,99,88,88,0,0,0,1,0
2,20077,2,2,0,0,0,3,3,170,2790,23,12,2016,6,13,15,0,2,4,1,6,WASILLA/FISHHOOK RD,,12,61.59537778,-149.431419440000,0,12,6,0,1,1,0,1,1,1,0,1,0,0000000,13,14,13,30,99,99,0,0,0,1,0
2,20078,1,1,0,0,0,2,2,170,2475,24,12,2016,7,2,8,1,1,1,1,3,SR-1 GLENN HWY,,631,61.74543333,-148.653677780000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,2,24,2,56,4,16,0,0,0,1,0
