STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
4,40001,1,1,0,0,0,5,5,21,0,2,1,2016,7,13,54,0,1,7,62,8,ARROW WEED RD,,0,33.05111667,-111.645913890000,3,1,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
4,40002,1,1,0,1,1,1,1,13,30,2,1,2016,7,21,26,0,2,7,98,6,CENTRAL AVE,,0,33.44373056,-112.349647220000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,21,25,21,30,88,88,0,0,0,1,0
4,40003,1,1,0,0,0,6,6,13,60,3,1,2016,1,6,56,1,1,1,1,1,I-10,,1082,33.44480833,-112.702836110000,0,1,0,0,1,1,0,4,4,1,0,1,0,0000000,6,56,7,6,7,48,0,0,0,1,0
4,40004,2,2,0,0,0,5,5,19,530,7,1,2016,5,22,22,1,2,2,1,3,SR-210 BARRAZA AVIATION PKWY,22ND ST RAMP,17,32.20631111,-110.940486110000,0,12,6,1,2,3,0,1,3,2,0,2,0,0000000,22,23,22,27,99,99,0,0,0,1,0
4,40005,2,2,0,0,0,2,2,13,486,10,1,2016,1,1,1,1,2,3,1,3,SR-303,,128,33.63611944,-112.418200000000,0,12,2,1,18,1,0,1,3,1,0,1,0,0000000,1,3,1,14,88,88,0,0,0,2,1
4,40006,1,1,0,1,1,2,2,13,370,9,1,2016,7,18,34,0,2,3,4,6,19TH AVE,,0,33.63832222,-112.099627780000,0,8,0,0,1,1,0,1,3,10,0,10,0,0000000,18,35,18,39,88,88,0,0,0,1,0
4,40007,1,1,0,0,0,3,3,27,620,10,1,2016,1,1,32,0,2,4,4,6,8TH ST GISS PKWY,CASTLE DOME AVE,0,32.71319722,-114.606475000000,0,33,0,0,3,3,0,4,3,1,0,1,0,0000000,1,32,1,39,2,0,0,0,0,2,1
4,40008,1,1,0,0,0,3,3,13,370,11,1,2016,2,19,49,1,2,2,1,3,SR-101,,226,33.66915000,-112.102447220000,0,5,0,1,18,1,0,1,3,1,0,1,0,0000000,19,49,19,49,21,0,0,0,0,1,0
4,40009,1,1,0,0,0,5,5,13,370,13,1,2016,4,21,22,1,2,1,1,1,I-10 HOV RAMP,,1360,33.46257778,-112.229572220000,0,23,0,1,19,1,0,4,3,1,0,1,0,0000000,21,24,21,27,88,88,0,0,0,5,1
4,40010,1,1,0,1,1,1,1,13,290,14,1,2016,5,20,44,0,2,7,98,6,SANTA BARBARA ST,,0,33.42908889,-111.876730560000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,20,44,20,45,20,50,0,0,0,1,0
