STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
47,470001,3,3,0,0,0,3,3,11,0,2,1,2016,7,18,29,1,2,1,1,1,I-75,,81,35.18453056,-84.907138890000,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
47,470002,2,2,0,0,0,2,2,103,0,5,1,2016,3,12,37,1,1,3,1,2,US-231/431 SR-10 HUNTSVILLE HW,,12,35.00750000,-86.577180560000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470003,2,2,0,0,0,2,2,111,0,7,1,2016,5,8,17,1,1,3,1,3,SR-52 HWY 52 W,,76,36.53048889,-86.101519440000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
47,470004,2,2,0,0,0,2,2,43,0,14,1,2016,5,7,5,1,1,1,1,1,I-40,,64,36.01013889,-87.383230560000,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470005,2,2,0,0,0,2,2,3,0,18,1,2016,2,6,45,1,2,3,1,2,US-231 SR-10,,160,35.56681111,-86.445538890000,0,12,6,0,1,1,0,1,4,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470006,2,2,0,0,0,2,2,123,2369,21,1,2016,5,11,53,0,2,4,1,3,SR-322 OAKLAND RD,,11,35.61775000,-84.487950000000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470007,1,1,0,1,1,1,1,157,1620,28,1,2016,5,6,3,0,2,4,4,6,HOLMES RD,,95,35.00606667,-89.936758330000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
47,470008,1,1,0,1,1,2,2,37,1760,1,1,2016,6,16,59,0,2,7,4,6,NESBITT LN,,5,36.27348889,-86.718300000000,0,8,0,0,1,1,0,4,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470009,2,2,0,0,0,2,2,93,1300,15,1,2016,6,15,57,0,2,4,1,3,SR-168 W GOV JOHN SEVIER HWY,EXIT CHAPMAN HWY,69,35.90915000,-83.837688890000,0,12,6,0,2,3,0,1,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
47,470010,2,2,0,0,0,2,2,125,410,11,1,2016,2,10,19,1,2,3,1,2,US-79 SR-13 KRAFT ST,,201,36.54179167,-87.357161110000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
