STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
21,210001,2,2,0,0,0,4,4,189,340,2,1,2016,7,21,15,0,1,5,1,3,SR-30,,127,37.48416667,-83.651883330000,0,12,2,0,1,1,0,1,2,7,11,11,0,0000000,21,23,21,23,22,20,0,0,0,1,1
21,210002,2,2,0,0,0,2,2,9,0,4,1,2016,2,10,1,0,1,4,1,3,SR-9,,207,36.90676667,-85.761269440000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,10,3,10,14,88,88,0,0,0,1,0
21,210003,1,1,0,0,0,1,1,51,2160,6,1,2016,4,7,2,0,1,7,2,4,CR-MARTIN CEMETERY ROAD,,1,37.19120000,-83.779263890000,0,1,0,0,1,1,0,4,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
21,210004,1,1,0,1,1,2,2,71,1896,6,1,2016,4,13,1,1,1,3,1,3,SR-80,,58,37.52925556,-82.788394440000,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,13,1,13,18,14,30,0,0,0,1,0
21,210005,1,1,0,1,1,2,2,111,2090,6,1,2016,4,19,9,1,2,3,1,2,US-31W,,78,38.09747778,-85.872827780000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,19,9,19,14,88,88,0,0,0,1,0
21,210006,2,2,0,0,0,2,2,155,0,4,1,2016,2,17,32,0,1,6,1,3,SR-412,,25,37.53148611,-85.382727780000,0,12,2,0,1,1,0,1,5,1,0,1,0,0000000,17,34,17,45,18,33,0,0,0,1,0
21,210007,2,2,0,0,0,4,4,95,0,8,1,2016,6,7,5,1,1,3,1,2,US-119,,363,36.98578056,-82.958025000000,0,12,2,0,1,1,0,1,1,2,0,2,1,0000000,7,11,7,21,8,10,0,0,0,1,0
21,210008,1,1,0,0,0,1,1,1,0,8,1,2016,6,12,53,0,1,5,1,3,SR-55,,89,37.07417778,-85.297175000000,0,32,0,0,1,1,0,4,1,10,0,10,0,0000000,12,53,12,59,88,88,0,0,0,1,0
21,210009,1,1,0,0,0,1,1,239,0,8,1,2016,6,16,19,0,1,6,1,3,SR-1685,,120,38.18408611,-84.737677780000,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,16,23,16,34,88,88,0,0,0,1,0
21,210010,2,2,0,0,0,2,2,213,1230,8,1,2016,6,20,45,1,1,1,1,1,I-65,,60,36.71736111,-86.521422220000,0,12,6,0,1,1,0,1,2,1,0,1,0,0000000,20,47,20,57,88,88,0,0,0,1,0
