STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
38,380001,1,1,0,0,0,2,2,35,0,10,1,2016,1,16,10,0,1,7,2,4,CR-30TH SE NE,,0,47.70065000,-97.474488890000,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,16,16,16,29,17,19,0,0,0,1,0
38,380002,2,2,0,0,0,2,2,53,0,13,1,2016,4,6,33,1,1,3,1,2,US-85,,1170,48.05753056,-103.660388890000,0,12,6,0,1,1,0,1,4,1,0,1,0,0000000,6,32,6,47,7,25,0,0,0,1,0
38,380003,1,1,0,0,0,2,2,45,1730,15,1,2016,6,3,7,0,1,7,4,6,1ST ST,,0,46.36205000,-98.292961110000,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,3,18,3,27,4,11,0,0,0,1,1
38,380004,2,2,0,0,0,2,2,105,0,20,1,2016,4,9,54,0,1,4,1,3,SR-1804,,3344,48.03760000,-103.883230560000,0,12,6,0,1,1,0,1,1,10,0,10,0,0000000,9,57,10,10,88,88,0,0,0,1,0
38,380005,1,1,0,0,0,1,1,49,0,23,1,2016,7,6,41,1,1,3,1,2,US-2,3RD ST SW (8TH AVE NE),1916,48.33591111,-100.408700000000,0,1,0,0,3,3,0,3,2,1,0,1,0,0000000,99,99,99,99,8,2,0,0,0,1,1
38,380006,2,2,0,0,0,3,3,53,0,5,2,2016,6,7,51,1,1,3,1,2,US-85,,1796,48.09106111,-103.697100000000,0,12,6,0,1,1,0,1,4,1,0,1,0,0000000,8,2,8,15,88,88,0,0,0,1,1
38,380007,3,3,0,0,0,4,4,13,0,12,2,2016,6,22,31,1,1,3,1,2,US-52,,214,48.89423889,-102.256488890000,0,12,1,0,1,1,0,1,2,1,0,1,0,093216L,99,99,99,99,88,88,0,0,0,2,0
38,380008,2,2,0,0,0,2,2,73,0,26,2,2016,6,18,56,0,1,4,1,3,SR-46,SR-32,799,46.62993889,-97.678980560000,0,12,6,0,2,3,0,1,5,1,0,1,0,0000000,19,0,19,12,99,99,0,0,0,1,1
38,380009,1,1,0,0,0,1,1,75,0,5,3,2016,7,0,15,0,1,7,2,4,CR-52NS AVE NW,,0,48.74711944,-101.846450000000,0,35,0,0,1,1,0,4,2,1,0,1,0,0000000,1,24,1,37,99,96,2,0,0,1,1
38,380010,1,1,0,0,0,1,1,15,370,5,2,2016,6,22,31,1,2,3,4,6,BOULEVARD AVE,S 7TH ST,0,46.81641944,-100.781669440000,0,38,0,0,3,2,0,5,3,1,0,1,0,0000000,23,35,23,38,0,33,0,0,0,1,1
38,380011,2,2,0,0,0,2,2,57,1500,6,3,2016,1,16,12,0,1,7,4,6,MAIN ST,9TH AVE W,0,47.29473056,-101.637780560000,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,16,14,16,22,16,45,0,0,0,1,0
38,380012,1,1,0,0,0,2,2,101,0,12,3,2016,7,19,0,1,1,3,1,2,US-83,,1770,47.89671111,-101.292300000000,0,35,0,0,1,1,0,3,5,1,0,1,0,0000000,19,1,19,16,88,88,0,0,0,2,1
38,380013,1,1,0,0,0,1,1,33,0,14,3,2016,2,19,15,0,1,5,2,4,CR-35TH ST SW,,0,46.90445000,-103.830450000000,0,1,0,0,1,1,0,1,2,1,0,1,0,0000000,19,17,19,36,88,88,0,0,0,1,1
38,380014,1,1,0,0,0,2,2,59,1990,2,4,2016,7,15,0,1,1,1,1,1,I-94,,1553,46.82395556,-100.846233330000,0,35,0,0,1,1,0,3,1,1,0,1,0,0000000,15,0,15,7,15,24,0,0,0,1,1
38,380015,1,1,0,0,0,4,4,79,0,8,4,2016,6,0,15,0,1,5,50,4,CR-35TH AVE NE BIA 15,,0,48.90683056,-99.941811110000,3,1,0,0,1,1,0,4,2,1,0,1,0,0000000,0,34,0,50,1,30,0,0,0,1,1
38,380016,2,2,0,0,0,5,5,59,0,14,4,2016,5,19,5,0,1,4,1,3,SR-1806,,379,46.46648889,-100.630211110000,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,19,11,19,38,20,38,0,0,0,2,1
38,380017,1,1,0,0,0,1,1,61,0,22,4,2016,6,3,45,1,1,3,1,2,US-2,,865,48.31274722,-102.471850000000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,3,54,4,5,88,88,0,0,0,1,1
38,380018,2,2,0,0,0,4,4,37,550,22,4,2016,6,13,54,0,1,3,1,3,SR-21,,894,46.41404167,-101.580013890000,0,12,6,0,1,1,0,1,1,6,0,6,0,0000000,13,57,14,18,14,46,0,0,0,1,0
38,380019,1,1,0,0,0,1,1,71,0,1,5,2016,1,99,99,0,1,4,1,3,SR-20,,1192,48.33891944,-98.876438890000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,8,39,8,53,88,88,0,0,0,1,0
38,380020,1,1,0,0,0,1,1,55,0,5,5,2016,5,17,25,0,1,4,1,3,SR-41,,229,47.45866944,-100.716488890000,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
38,380021,1,1,0,0,0,1,1,57,0,5,5,2016,5,19,19,0,1,3,1,3,SR-200,,1582,47.30601667,-101.490611110000,0,1,0,0,1,1,0,4,1,1,0,1,0,0000000,19,22,19,32,19,44,0,0,0,1,1
38,380022,2,2,0,0,0,2,2,53,0,8,5,2016,1,6,40,1,1,3,1,2,US-85,,1782,48.06877778,-103.677050000000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,8,19,0,0,0,1,1
38,380023,1,1,0,0,0,1,1,59,1990,9,5,2016,2,0,47,0,1,4,4,6,OLD RED TRAIL,,0,46.85296389,-100.920841670000,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
38,380024,2,2,0,0,0,2,2,93,0,11,5,2016,4,14,41,1,1,3,1,2,US-52,,2602,46.97475000,-98.747400000000,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,14,42,14,49,15,28,0,0,0,1,0
38,380025,1,1,0,0,0,1,1,9,0,15,5,2016,1,2,0,0,1,5,2,4,CR-11TH AVE NE,,0,48.79503056,-100.467744440000,0,1,0,0,1,1,0,4,2,10,0,10,0,0000000,2,24,2,32,88,88,0,0,0,1,1
38,380026,1,1,0,1,1,1,1,93,1600,17,5,2016,3,15,35,0,1,4,4,6,3RD ST SE,7TH AVE SE,0,46.90639167,-98.699291670000,0,9,0,0,2,2,0,1,1,1,0,1,0,0000000,15,39,15,42,15,53,16,0,0,1,0
38,380027,1,1,0,0,0,1,1,21,0,19,5,2016,5,0,8,0,1,4,1,3,SR-1,,79,46.00868056,-98.093750000000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,99,98,99,98,88,88,0,0,0,1,1
38,380028,2,2,0,0,0,3,3,79,0,20,5,2016,6,21,30,0,1,7,62,4,CR-98TH ST NE,CR-39TH AVE NE,0,48.83445278,-99.853966670000,3,12,6,0,2,2,0,1,2,99,0,99,0,0000000,21,30,21,44,99,99,0,0,0,2,2
