STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
35,350001,1,1,0,0,0,2,2,29,0,24,1,2016,1,20,0,0,1,5,1,3,SR-198,,20,32.15749167,-107.615850000000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,19,41,20,2,88,88,0,0,0,1,0
35,350002,1,1,0,1,1,1,1,1,30,8,1,2016,6,20,19,1,2,1,1,1,I-40,,2525,35.06820556,-106.781019440000,0,8,0,0,1,1,0,1,2,8,0,8,0,0000000,20,20,20,27,88,88,0,0,0,1,0
35,350003,1,1,0,1,1,2,2,45,867,3,1,2016,1,21,27,1,2,2,1,2,US-64,,355,36.76007222,-108.471880560000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,21,27,21,37,88,88,0,0,0,1,0
35,350004,2,2,0,0,0,2,2,1,30,2,1,2016,7,6,56,0,2,5,4,6,LOUISIANA BLVD NE,CONSTITUTION AVE NE,0,35.09451389,-106.568888890000,0,12,1,0,2,2,0,1,3,1,0,1,0,0000000,6,41,6,48,99,99,0,0,0,1,0
35,350005,1,1,0,1,1,1,1,1,30,6,1,2016,4,22,38,1,2,1,1,1,I-25 FRONTAGE RD,JEFFERSON ST EXIT,0,35.14036944,-106.596155560000,0,8,0,1,5,1,0,1,3,1,0,1,0,0000000,23,22,23,27,88,88,0,0,0,1,0
35,350006,1,1,0,0,0,1,1,39,703,8,1,2016,6,16,42,0,1,4,1,3,SR-74,,40,36.05516111,-106.063488890000,0,38,0,0,1,1,0,4,1,1,0,1,0,0000000,16,41,16,52,88,88,0,0,0,1,1
35,350007,2,2,0,1,1,2,2,1,30,7,1,2016,5,22,8,1,2,3,4,6,CENTRAL AVE NE,,0,35.07160000,-106.528558330000,0,8,0,0,1,1,0,1,3,2,0,2,0,0000000,22,11,22,30,88,88,0,0,0,1,0
35,350008,2,2,0,0,0,2,2,1,30,9,1,2016,7,1,14,0,2,3,4,6,COORS BLVD SW,LAS ESTANCIAS,0,35.01784444,-106.715255560000,0,33,0,0,3,3,0,3,6,1,0,1,0,0000000,1,14,1,20,99,99,0,0,0,1,1
35,350009,1,1,0,0,0,1,1,57,0,11,2,2016,5,14,56,1,1,2,1,2,US-285,,2309,34.76472778,-105.539977780000,0,1,0,0,1,1,0,3,1,1,0,1,0,0000000,14,58,15,28,88,88,0,0,0,1,0
35,350010,1,1,0,1,1,1,1,13,34,24,1,2016,1,20,18,0,2,3,1,3,SR-478,,20,32.02916389,-106.617519440000,0,8,0,0,1,1,0,99,2,1,0,1,0,0000000,20,16,20,25,88,88,0,0,0,1,0
