STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
29,290001,2,2,0,0,0,2,2,213,0,3,1,2016,1,9,35,0,2,4,1,2,US-160,,102,36.72741667,-93.175972220000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,9,38,9,41,10,50,0,0,0,1,0
29,290002,2,2,0,0,0,2,2,161,0,3,1,2016,1,10,30,0,1,3,1,2,US-63,,157,37.83730556,-91.796916670000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,98,99,98,88,88,0,0,0,1,0
29,290003,2,2,0,0,0,2,2,27,0,4,1,2016,2,10,26,1,1,3,1,2,US-54,,319,38.96552778,-91.907250000000,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,10,21,10,36,11,30,0,0,0,1,0
29,290004,1,1,0,0,0,1,1,43,0,4,1,2016,2,13,35,0,1,7,2,4,CR-ELK VALLEY,,5,36.98627778,-93.202972220000,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,13,45,13,50,14,21,0,0,0,1,0
29,290006,1,1,0,0,0,2,2,17,0,4,1,2016,2,17,58,1,1,3,1,3,SR-72,,102,37.50769444,-89.971638890000,0,11,0,0,1,1,0,1,2,1,0,1,0,0000000,18,13,18,40,19,14,0,0,0,1,0
29,290007,1,1,0,0,0,2,2,145,0,4,1,2016,2,7,55,0,1,7,2,4,CR-PELICAN,,45,36.98719444,-94.279638890000,0,34,0,0,1,1,0,4,1,10,0,10,0,0000000,8,0,8,17,99,99,0,0,0,1,0
29,290008,1,1,0,0,0,1,1,155,0,5,1,2016,3,6,25,0,1,4,1,3,SR-164,,27,36.08869444,-89.910888890000,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,6,41,7,12,7,45,0,0,0,1,0
29,290009,1,1,0,0,0,1,1,213,0,7,1,2016,5,22,0,0,2,4,1,3,SR-F,,20,36.71286111,-93.192972220000,0,42,0,0,1,1,0,4,2,2,0,2,0,0000000,99,98,99,98,88,88,0,0,0,1,1
29,290010,1,1,0,0,0,3,3,99,0,2,1,2016,7,21,6,0,1,7,2,4,CR-CALVEY CREEK RD,,7,38.34266667,-90.741500000000,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,21,14,21,30,99,99,0,0,0,2,1
29,290011,2,2,0,0,0,2,2,19,0,6,1,2016,4,7,42,0,2,6,1,3,SR-HH,CR-N BROWN STATION RD,3,39.03658333,-92.264833330000,0,12,6,0,2,2,0,1,1,10,0,10,0,0000000,7,44,7,44,8,9,0,0,0,1,0
