STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
34,340001,1,1,0,0,0,1,1,1,851,3,1,2016,1,4,26,1,2,2,31,8,ATLANTIC CITY EXPY,,101,39.43943889,-74.599219440000,0,42,0,0,1,1,0,3,2,1,0,1,0,0000000,4,32,4,41,5,10,0,0,0,1,1
34,340002,1,1,0,0,0,1,1,25,2374,2,1,2016,7,0,33,0,2,4,1,3,SR-71 NORWOOD AVE,,125,40.27531389,-74.002958330000,0,33,0,0,1,1,0,4,2,1,0,1,0,0000000,0,33,0,48,88,88,0,0,0,1,1
34,340003,1,1,0,0,0,3,3,25,0,30,1,2016,7,3,3,0,2,7,3,5,GREENWOOD RD,,12,40.39529444,-74.259886110000,0,48,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
34,340004,2,2,0,0,0,2,2,29,1801,22,1,2016,6,9,18,0,2,4,2,4,CR-530,,226,39.94669722,-74.337433330000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340005,1,1,0,0,0,1,1,37,1576,22,1,2016,6,15,6,1,1,3,1,3,SR-15,BEAVER RUN RD,179,41.10367778,-74.694588890000,0,24,0,0,3,3,0,4,1,1,0,1,0,0000000,99,98,99,98,99,98,0,0,0,1,0
34,340006,2,2,0,0,0,8,8,23,3144,1,1,2016,6,5,13,1,2,3,1,2,US-1,CR-610 DEANS LANE,197,40.42111111,-74.528841670000,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,5,17,5,18,6,37,0,0,0,1,0
34,340007,1,1,0,1,1,1,1,13,2130,2,1,2016,7,20,30,0,2,4,4,6,BERGEN ST,,0,40.74030278,-74.192438890000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,20,30,20,30,20,38,0,0,0,1,0
34,340008,1,1,0,0,0,2,2,15,0,20,1,2016,4,7,19,1,2,2,1,3,SR-55,,468,39.67126111,-75.130661110000,0,42,0,0,1,1,0,3,1,1,0,1,0,0000000,7,24,7,29,99,99,0,0,0,1,0
34,340009,2,2,0,0,0,2,2,37,3448,29,1,2016,6,18,1,0,2,5,2,4,CR-565 GLENWOOD RD,,130,41.21936944,-74.532272220000,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
34,340010,1,1,0,1,1,1,1,41,1572,6,1,2016,4,1,18,1,1,3,1,2,US-46,,29,40.89461111,-75.067438890000,0,8,0,0,1,1,0,2,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
34,340011,1,1,0,1,1,3,3,15,0,12,1,2016,3,20,43,1,2,3,1,3,SR-42 BLACK HORSE PIKE,PROSSER AVE,22,39.71565278,-75.019186110000,0,8,0,0,3,3,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
34,340012,2,2,0,0,0,2,2,15,0,8,1,2016,6,21,38,1,2,3,1,3,SR-42 BLACK HORSE PIKE,PEDRICK AVE,4,39.69410556,-74.997722220000,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,21,40,21,56,22,15,0,0,0,1,0
34,340013,1,1,0,0,0,1,1,15,1751,17,1,2016,1,4,50,0,2,5,2,4,CR-653 PAULSBORO RD,,25,39.78875833,-75.306605560000,0,38,0,0,1,1,0,5,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
34,340014,1,1,0,0,0,2,2,3,890,16,1,2016,7,3,4,1,2,2,1,3,SR-4,,90,40.87870556,-73.980269440000,0,33,0,1,19,1,0,4,3,2,0,2,0,0000000,3,13,3,17,99,99,0,0,0,1,0
34,340015,2,2,0,0,0,2,2,5,0,21,1,2016,5,6,45,1,2,3,1,3,SR-70,CR-530 LAKEHURST RD,332,39.94940278,-74.487333330000,0,12,2,0,2,4,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340016,2,2,0,0,0,6,6,11,1970,21,1,2016,5,13,43,1,2,2,1,3,SR-55,,249,39.39453056,-75.010911110000,0,12,1,1,18,1,0,1,1,1,0,1,0,0000000,13,48,14,8,14,40,0,0,0,1,0
34,340017,2,2,0,0,0,4,4,27,2084,26,2,2016,6,6,19,1,2,3,1,2,US-206,HERMANE DR,896,40.81445278,-74.712044440000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340018,2,2,0,0,0,2,2,33,2960,25,1,2016,2,8,14,1,2,3,1,3,SR-49 E BROADWAY,,98,39.56329167,-75.458247220000,0,12,6,0,8,1,0,1,1,10,0,10,0,0000000,8,26,8,32,8,44,0,0,0,1,0
34,340019,1,1,0,1,1,1,1,27,2810,26,2,2016,6,5,0,1,2,3,1,3,SR-23,,120,40.98773611,-74.307638890000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,4,58,5,0,88,88,23,0,0,1,0
34,340020,1,1,0,1,1,1,1,25,2109,13,2,2016,7,18,31,0,2,4,1,3,SR-71,SR-33,76,40.21053889,-74.015369440000,0,8,0,0,3,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340021,1,1,0,1,1,1,1,27,0,24,2,2016,4,19,58,0,2,4,1,3,SR-124 MADISON AVE,PITNEY PLACE,17,40.78691944,-74.454538890000,0,8,0,0,3,3,0,1,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340022,1,1,0,1,1,2,2,9,0,15,3,2016,3,21,13,0,2,4,1,2,US-9 SHORE RD,,113,39.06495278,-74.833475000000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,21,14,21,17,88,88,0,0,0,1,0
34,340023,1,1,0,1,1,1,1,25,2680,2,1,2016,7,18,9,1,2,3,1,3,SR-36,MAIN ST,189,40.42743889,-74.105688890000,0,8,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
34,340024,1,1,0,1,1,1,1,31,660,20,1,2016,4,6,41,0,2,5,2,4,CR-624 II RIVER RD,,12,40.83210000,-74.123038890000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,6,46,99,99,99,99,0,0,0,1,0
34,340025,2,2,0,0,0,5,5,23,2417,15,3,2016,3,12,23,1,2,3,1,2,US-9,,1246,40.39777500,-74.307205560000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,12,31,12,43,13,14,0,0,0,3,0
34,340026,1,1,0,0,0,1,1,15,1082,2,3,2016,4,6,51,0,1,5,2,4,CR-555 MAIN ROAD,MARSHALL MILL RD,245,39.59761111,-75.008933330000,0,30,0,0,3,3,0,4,1,1,0,1,0,0000000,6,51,6,59,7,34,0,0,0,1,0
34,340027,2,2,0,0,0,2,2,7,1235,26,3,2016,7,11,17,1,2,3,1,3,SR-168,NARBERTH AVE,78,39.87791667,-75.084516670000,0,12,6,0,4,1,0,1,1,1,0,1,0,0000000,11,21,11,25,12,1,0,0,0,1,0
34,340028,1,1,0,0,0,1,1,37,1993,28,3,2016,2,11,39,0,1,5,2,4,CR-521 RIVER ROAD,,400,41.33146389,-74.751888890000,0,30,0,0,1,1,0,4,1,2,0,2,0,0000000,11,39,12,5,88,88,0,0,0,1,0
34,340029,1,1,0,0,0,1,1,37,3501,22,3,2016,3,21,0,0,1,5,2,4,CR-650 DECKERTOWN TURNPIKE,,91,41.25276944,-74.668980560000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,16,1,16,1,16,44,0,0,0,1,0
34,340030,1,1,0,0,0,3,3,41,314,3,3,2016,5,16,54,1,1,1,1,1,I-80,,90,40.93493889,-75.015011110000,0,35,0,0,1,1,0,3,1,1,0,1,0,0000000,16,56,17,4,99,99,0,0,0,3,1
34,340031,1,1,0,0,0,1,1,31,3522,22,3,2016,3,13,56,0,2,7,4,6,BIRCHWOOD TER,CLINTON LN,4,40.93661389,-74.235161110000,0,19,0,0,3,3,0,5,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340032,1,1,0,0,0,1,1,9,0,22,3,2016,3,6,54,1,2,2,31,8,GSP-444 GARDEN STATE PARKWAY,,240,39.24756944,-74.656469440000,0,42,0,0,1,1,0,3,2,1,0,1,0,0000000,7,2,7,13,88,88,0,0,0,1,1
34,340033,2,2,0,0,0,2,2,29,1801,17,3,2016,5,16,31,0,2,4,2,4,CR-530 WHITING NEW EGYPT RD,,99999,39.95827222,-74.389886110000,0,12,2,0,1,1,0,1,1,2,0,2,0,0000000,99,99,99,99,17,35,0,0,0,1,1
34,340034,1,1,0,1,1,1,1,25,0,14,3,2016,2,22,24,0,2,7,3,5,STONEHURST BLVD,,14,40.23411389,-74.276744440000,0,8,0,0,1,1,0,1,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340035,2,1,1,0,1,1,2,29,1755,22,3,2016,3,8,38,0,2,4,2,4,CR-607,SEAVIEW DR,159,39.73425278,-74.120519440000,0,45,0,0,1,1,1,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
34,340036,1,1,0,1,1,3,3,25,1465,10,1,2016,1,22,44,1,1,3,1,2,US-9,,1095,40.19309167,-74.252322220000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,22,48,22,53,23,16,0,0,0,1,0
34,340037,1,1,0,0,0,1,1,9,0,9,1,2016,7,13,49,1,1,3,1,3,SR-347/CR-670,,6,39.21275833,-74.872991670000,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,13,40,13,44,88,88,0,0,0,1,0
34,340038,1,1,0,0,0,1,1,7,0,15,3,2016,3,6,11,1,2,2,31,8,446 ATLANTIC CITY EXRESSWAY,,419,39.75518889,-75.034900000000,0,42,0,0,1,1,0,5,2,2,0,2,0,0000000,6,14,99,99,88,88,0,0,0,1,0
34,340039,1,1,0,1,1,1,1,15,3569,7,3,2016,2,20,26,1,2,1,1,1,I-295,,242,39.86125000,-75.148850000000,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,20,28,20,35,99,99,19,0,0,1,0
34,340040,1,1,0,1,1,2,2,39,3207,2,3,2016,4,16,18,1,2,3,1,3,SR-124 MORRIS AVE,CR-635 MOUNTAIN AVE,112,40.71110833,-74.311091670000,0,8,0,0,3,3,0,1,1,1,0,1,1,0000000,16,17,16,27,16,46,0,0,0,1,0
34,340041,1,1,0,0,0,2,2,25,1465,26,3,2016,7,2,29,0,2,5,2,4,CR-547,,187,40.20814167,-74.156936110000,0,42,0,0,1,1,0,5,2,1,0,1,0,0000000,2,34,2,50,88,88,0,0,0,2,1
34,340042,1,1,0,0,0,2,2,11,1845,25,3,2016,6,15,5,0,1,4,1,3,SR-49 DELSEA DRIVE,,437,39.35128889,-74.910438890000,0,42,0,0,1,1,0,5,1,1,0,1,0,0000000,15,7,15,21,15,29,0,0,0,1,0
34,340043,2,2,0,0,0,2,2,11,3460,21,3,2016,2,1,50,1,2,2,1,3,SR-55,,330,39.28676111,-74.986119440000,0,12,1,0,1,1,0,1,2,4,0,4,0,0000000,99,99,99,99,99,99,0,0,0,1,1
34,340044,2,2,0,0,0,2,2,1,1105,1,3,2016,3,14,0,0,2,4,2,4,CR-575 POMONA RD,,137,39.48683889,-74.556416670000,0,12,8,0,1,1,0,1,1,1,0,1,0,0000000,14,30,14,30,99,99,0,0,0,1,0
34,340045,3,3,0,0,0,4,4,29,1801,15,4,2016,6,7,9,1,2,3,1,3,SR-70,SAM PITTS RD,376,39.95780278,-74.406227780000,0,12,1,0,3,3,0,1,1,1,0,1,0,0000000,7,22,7,38,8,26,0,0,0,1,0
