STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
31,310001,1,1,0,0,0,4,4,111,0,3,1,2016,1,2,8,0,1,7,2,4,CR-EAST ROLLING HILLS ROAD,,0,41.19683611,-100.660083330000,0,35,0,0,1,1,0,4,2,1,0,1,0,0000000,2,18,2,29,3,19,0,0,0,1,1
31,310002,1,1,0,0,0,1,1,87,0,8,1,2016,6,7,55,1,1,3,1,2,US-34,,450,40.12930556,-101.286527780000,0,32,0,0,1,1,0,4,2,10,0,10,0,0000000,7,59,8,12,8,45,0,0,0,1,0
31,310003,2,2,0,0,0,2,2,37,0,12,1,2016,3,7,11,1,1,3,1,2,US-30,,4040,41.46695556,-96.923844440000,0,11,0,0,1,1,0,1,2,8,0,8,0,0000000,7,14,7,32,8,11,0,0,0,1,0
31,310004,1,1,0,1,1,1,1,55,3620,13,1,2016,4,17,56,0,2,3,4,6,N 72ND ST,,0,41.28075556,-96.023861110000,0,8,0,0,1,1,0,1,3,10,0,10,0,0000000,17,57,18,1,99,99,0,0,0,1,0
31,310005,1,1,0,0,0,1,1,109,2830,16,1,2016,7,99,99,0,2,7,4,6,ADAMS ST,,0,40.84261944,-96.668797220000,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,1,42,1,49,88,88,0,0,0,1,1
31,310006,1,1,0,0,0,3,3,13,0,17,1,2016,1,15,0,0,1,7,2,4,CR-PERKINS RD,,0,42.08962500,-103.174538890000,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
31,310007,2,2,0,0,0,6,6,3,0,20,1,2016,4,11,7,0,1,4,2,4,CR-527TH AVE,,0,42.05179444,-97.969136110000,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,11,13,11,29,11,50,0,0,0,1,0
31,310008,3,3,0,0,0,4,4,55,3620,6,1,2016,4,20,22,0,2,7,4,6,AMES AVE,,0,41.29947500,-96.022444440000,0,12,2,0,1,1,0,1,3,2,10,2,0,0000000,20,47,20,50,21,5,0,0,0,1,1
31,310009,2,2,0,0,0,4,4,79,0,21,1,2016,5,5,30,1,1,3,1,3,SR-2,,3483,40.98030000,-98.521497220000,0,12,2,0,1,1,0,1,3,4,0,4,0,0000000,5,37,5,54,6,28,0,0,0,1,0
31,310010,1,1,0,0,0,1,1,121,0,26,1,2016,3,9,38,0,1,4,2,4,CR-19TH ROAD,,0,41.15129444,-97.944166670000,0,10,0,0,6,1,0,1,1,1,0,1,0,817575G,88,88,88,88,88,88,0,0,0,1,0
31,310011,2,2,0,0,0,3,3,155,0,24,1,2016,1,9,57,1,1,3,1,2,US-77,SR-92,923,41.20611944,-96.636297220000,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,9,59,10,5,10,15,0,0,0,2,0
31,310012,2,2,0,0,0,2,2,139,0,29,1,2016,6,12,55,1,1,3,1,2,US-81,,1792,42.35756389,-97.426241670000,0,12,6,0,8,1,0,1,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
31,310013,1,1,0,1,1,1,1,43,0,28,1,2016,5,99,99,0,1,4,2,4,CR-ATOKAD DRIVE,,0,42.43912222,-96.433175000000,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,97,99,97,0,0,0,1,0
31,310014,1,1,0,0,0,1,1,173,0,2,2,2016,3,99,99,0,1,4,1,2,US-75,,1570,42.09623889,-96.332436110000,0,1,0,0,1,1,0,4,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
31,310015,1,1,0,0,0,2,2,81,0,12,2,2016,6,23,42,0,1,7,2,4,CR-14 ROAD,,0,40.88691389,-98.113472220000,0,26,0,0,1,1,0,4,2,1,0,1,0,0000000,23,52,99,99,99,99,0,0,0,1,1
31,310016,1,1,0,0,0,1,1,99,0,17,2,2016,4,99,99,0,1,7,2,4,CR-R ROAD,,0,40.58258056,-98.895100000000,0,24,0,0,1,1,0,4,9,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
31,310017,1,1,0,0,0,1,1,111,0,18,2,2016,5,15,49,0,1,4,2,4,CR-FT MCPHERSON RD,,0,40.98765556,-100.461644440000,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
31,310018,1,1,0,0,0,3,3,45,0,23,2,2016,3,2,59,0,1,7,2,4,CR-SLIM BUTTES ROAD,,0,42.99176667,-102.877369440000,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,99,99,20,0,0,1,1
31,310019,2,2,0,0,0,2,2,153,0,24,2,2016,4,2,50,1,2,3,1,2,US-75,,845,41.17984167,-95.939044440000,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
